reaction,temp,output,origin_output
Cc1nc(CO)c2c(n1)N(Cc1ccc(Br)cc1)C(=O)CC2*CC(C)(C)n1nnnc1-c1ccccc1B(O)O*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****Cc1nc(CO)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnnn3C(C)(C)C)cc1)C(=O)CC2,,1.2118886482880051,90.2
CC(=O)c1c(C)nc(C)nc1NCc1ccc(Br)cc1*CC(C)(C)n1nnnc1-c1ccccc1B(O)O*[Pd]*c1ccc(P(c2ccccc2)c2ccccc2)cc1***CC(=O)c1c(C)nc(C)nc1NCc1ccc(-c2ccccc2-c2nnnn2C(C)(C)C)cc1,,0.6072218950368324,75.05
COCc1c(Br)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12*OB(O)c1ccccc1*[Pd]*c1ccc(P(c2ccccc2)c2ccccc2)cc1***COCc1c(-c2ccccc2)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12,,0.7529006837739138,78.7
Brc1cnc(Br)nc1*OB(O)c1ccc(OCc2ccccc2)cc1*[Pd]*c1ccc(P(c2ccccc2)c2ccccc2)cc1***Brc1ncc(-c2ccc(OCc3ccccc3)cc2)cn1,,1.4832902273050328,97.0
COCCOCN(c1onc(C)c1C)S(=O)(=O)c1ccc(Br)s1*OB(O)c1ccccc1*[Pd]*c1ccc(P(c2ccccc2)c2ccccc2)cc1***COCCOCN(c1onc(C)c1C)S(=O)(=O)c1ccc(-c2ccccc2)s1,,0.08437473545991134,61.95
O=Cc1ccc(Br)s1*Cc1cccc(B(O)O)c1*[Pd]*c1ccc(P(c2ccccc2)c2ccccc2)cc1***Cc1cccc(-c2ccc(C=O)s2)c1,,1.203906248905151,90.0
Clc1cc(Br)cnc1Br*CCCCCCCCOc1ccc(B(O)O)cc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCCOc1ccc(-c2cc(Br)cnc2Br)cc1,,0.30987751802552976,67.6
CCCCCCCCOc1ncc(Br)cc1Cl*CCCCCCCCOc1ccc(B(O)O)cc1*[Pd]*c1ccc(P(c2ccccc2)c2ccccc2)cc1***CCCCCCCCOc1ccc(-c2cnc(OCCCCCCCC)c(Cl)c2)cc1,,0.1981239266655772,64.8
CCCCCCCCOc1ccc(-c2ncc(Br)cc2Cl)cc1*CCCCCCCCOc1ccc(B(O)O)cc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCCOc1ccc(-c2cnc(-c3ccc(OCCCCCCCC)cc3)c(Cl)c2)cc1,,-0.4364768242712967,48.9
CN1CCC[C@H]1COc1cncc(Br)c1*O=[N+]([O-])c1cccc(B(O)O)c1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CN1CCC[C@H]1COc1cncc(-c2cccc([N+](=O)[O-])c2)c1,,0.0005595419399467973,59.85
CN1CCC[C@H]1COc1cncc(Br)c1*OB(O)c1cccc2ccccc12*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CN1CCC[C@H]1COc1cncc(-c2cccc3ccccc23)c1,,0.0783879359227708,61.8
CN1CCC[C@H]1COc1cncc(Br)c1*COc1ccc(B(O)O)cc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****COc1ccc(-c2cncc(OC[C@@H]3CCCN3C)c2)cc1,,-0.06729085281431028,58.15
CCCCCCCCOc1ccc(Br)cc1*CCCCCCCCOc1ccc(B(O)O)c(F)n1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCCOc1ccc(-c2ccc(OCCCCCCCC)nc2F)cc1,,-0.7318256014368858,41.5
CCCCCCCCOc1ccc(Br)cc1*CCCCCCCCOc1ccc(-c2ccc(B(O)O)c(F)n2)cc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCCOc1ccc(-c2ccc(-c3ccc(OCCCCCCCC)cc3)c(F)n2)cc1,,-0.41652082581416233,49.4
CCCCCCCCOc1ccc(-c2ccc(Br)cc2)cc1*CCCCCCCCOc1ccc(B(O)O)c(F)n1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCCOc1ccc(-c2ccc(-c3ccc(OCCCCCCCC)nc3F)cc2)cc1,,-1.8613351141106929,13.2
Fc1cccc(Br)n1*CCCCCCCCOc1ccc2cc(B(O)O)ccc2c1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCCOc1ccc2cc(-c3cccc(F)n3)ccc2c1,,0.3537807146312258,68.7
Brc1cccc(Br)n1*Cc1ccc(NC(=O)C(C)(C)C)c(B(O)O)c1*[Cl-].[Cl-].[Pd+2]*c1ccc(P(c2ccccc2)c2ccccc2)cc1***Cc1ccc(NC(=O)C(C)(C)C)c(-c2cccc(Br)n2)c1,,0.6251822936482535,75.5
Fc1cccc(F)c1C1=NC(c2ccc(Br)s2)CO1*OB(O)c1ccccc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****Fc1cccc(F)c1C1=NC(c2ccc(-c3ccccc3)s2)CO1,,0.9245222705052696,83.0
Brc1cn2ccccc2n1*COc1cc(B(O)O)c(F)cc1Cl*Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1****COc1cc(-c2cn3ccccc3n2)c(F)cc1Cl,,0.07439673623134414,61.7
Brc1cnc(Br)nc1*OB(O)c1ccc(OCc2ccccc2)cc1*[Pd]*O=S(=O)([O-])c1cccc(P(c2cccc(S(=O)(=O)[O-])c2)c2cccc(S(=O)(=O)[O-])c2)c1***Brc1ncc(-c2ccc(OCc3ccccc3)cc2)cn1,,1.3954838340936413,94.8
Cc1ccc(O)c(I)n1*OB(O)c1ccc(Br)cc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****Cc1ccc(O)c(-c2ccc(Br)cc2)n1,,-1.4781799437337126,22.8
Brc1cscn1*COc1ccc(B(O)O)cc1C=O*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****COc1ccc(-c2cscn2)cc1C=O,,-0.19301364309425695,55.0
COc1ccc(NC(=O)c2coc(Br)c2)cc1N1CCN(C)CC1*OB(O)c1ccncc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****COc1ccc(NC(=O)c2coc(-c3ccncc3)c2)cc1N1CCN(C)CC1,,-1.6697575289222026,18.0
COc1ccc(NC(=O)c2ccc(Br)s2)cc1N1CCN(C)CC1*OB(O)c1ccncc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****COc1ccc(NC(=O)c2ccc(-c3ccncc3)s2)cc1N1CCN(C)CC1,,0.19413272697415054,64.7
Ic1sc2ccccc2c1Oc1ccc(OCc2ccccc2)cc1*COc1cccc(B(O)O)c1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****COc1cccc(-c2sc3ccccc3c2Oc2ccc(OCc3ccccc3)cc2)c1,,1.5730922203621376,99.25
Brc1nnc(Br)s1*OB(O)c1ccccc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****Brc1nnc(-c2ccccc2)s1,,-0.87351319048254,37.95
Brc1nnc(Br)s1*CCCCCCCCOc1ccc(B(O)O)cc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCCOc1ccc(-c2nnc(Br)s2)cc1,,0.19213712712843722,64.65
Brc1nnc(-c2ccccc2)s1*CCCCCCCCCCOc1ccc(B(O)O)c(F)n1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCCCCOc1ccc(-c2nnc(-c3ccccc3)s2)c(F)n1,,0.8766278742081469,81.8
Cc1cc(F)nc(Br)c1*OB(O)c1ccc(F)cc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****Cc1cc(F)nc(-c2ccc(F)cc2)c1,,-0.9473503847739373,36.1
CN(C)c1ncc(Br)cn1*Nc1cccc(B(O)O)c1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CN(C)c1ncc(-c2cccc(N)c2)cn1,,0.5653142982768503,74.0
Brc1cnc(Br)nc1*OB(O)c1ccc(OCc2ccccc2)cc1*CC(=O)[O-].CC(=O)[O-].[Pd+2]*O=S(=O)([O-])c1cccc(P(c2cccc(S(=O)(=O)[O-])c2)c2cccc(S(=O)(=O)[O-])c2)c1***Brc1ncc(-c2ccc(OCc3ccccc3)cc2)cn1,,1.3954838340936413,94.8
Brc1cnc(Br)nc1*OB(O)c1ccc(OCc2ccccc2)cc1*[Pd]*O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=S(=O)([O-])c1cccc(P(c2cccc(S(=O)(=O)[O-])c2)c2cccc(S(=O)(=O)[O-])c2)c1***Brc1ncc(-c2ccc(OCc3ccccc3)cc2)cn1,,1.4214266320879163,95.45
CC(=O)Nc1ccc(Br)cc1[N+](=O)[O-]*OB(O)c1ccoc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CC(=O)Nc1ccc(-c2ccoc2)cc1[N+](=O)[O-],,0.3857103121626407,69.5
O=C(O)C1(CS(=O)(=O)c2ccc(Oc3ccc(Br)cc3)cc2)CCOCC1*OB(O)c1cccs1*[Pd]*c1ccc(P(c2ccccc2)c2ccccc2)cc1***O=C(O)C1(CS(=O)(=O)c2ccc(Oc3ccc(-c4cccs4)cc3)cc2)CCOCC1,,1.3575674370250859,93.85
CCCOc1ncnc(COCc2ccccc2)c1I*COCOc1cc(OC)ccc1B(O)O*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCOc1ncnc(COCc2ccccc2)c1-c1ccc(OC)cc1OCOC,,0.08237913561419773,61.9
Clc1cc(Br)c(Cl)s1*COC(=O)c1cc(B(O)O)cc(C(=O)OC)c1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****COC(=O)c1cc(C(=O)OC)cc(-c2cc(Br)c(Cl)s2)c1,,-0.06529525296859667,58.2
CC(C)(SCc1ccccn1)[C@@H](NS(=O)(=O)c1ccc(Oc2ccc(Br)cc2)cc1)C(=O)O*OB(O)c1ccoc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CC(C)(SCc1ccccn1)[C@@H](NS(=O)(=O)c1ccc(Oc2ccc(-c3ccoc3)cc2)cc1)C(=O)O,,0.6870458888653701,77.05
COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(Br)c1)CC2*OB(O)c1ccccc1*[Pd]*c1ccc(P(c2ccccc2)c2ccccc2)cc1***COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3ccccc3)c1)CC2,,0.31386871771695696,67.7
CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1ncc(Br)cn1*CSc1ccccc1B(O)O*Cl[Pd]Cl*c1ccc(P(c2ccccc2)c2ccccc2)cc1***CSc1ccccc1-c1cnc(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nc1,,1.4493650299279046,96.15
Brc1ccoc1*OB(O)c1ccc(-c2ccccc2)cc1*[Pd]*c1ccc(P(c2ccccc2)c2ccccc2)cc1***c1ccc(-c2ccc(-c3ccoc3)cc2)cc1,,0.6431426922596746,75.95
CCCCc1csc(C=O)c1Br*COCOc1cc(OC)ccc1B(O)O*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCc1csc(C=O)c1-c1ccc(OC)cc1OCOC,,0.4475739073797572,71.05
Brc1cnc(Br)nc1*CCCCCCOc1ccc(B(O)O)cn1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCOc1ccc(-c2cnc(Br)nc2)cn1,,-0.7996759961911429,39.8
Brc1cnc(Br)nc1*CCCCOc1ccc(B(O)O)cn1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCOc1ccc(-c2cnc(Br)nc2)cn1,,-0.9134251873968088,36.95
Brc1cnc(Br)nc1*CCCCCCCCCCCCOc1ccc(B(O)O)cn1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCCCCCCOc1ccc(-c2cnc(Br)nc2)cn1,,-1.0032271804539135,34.7
Clc1ncc(Br)cn1*CCCCOc1ccc(B(O)O)cn1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCOc1ccc(-c2ncc(Br)cn2)cn1,,-0.8794999900196805,37.8
Clc1ncc(Br)cn1*OB(O)c1cccc(F)c1F*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****Fc1cccc(-c2ncc(Br)cn2)c1F,,-0.07726885204287748,57.9
Brc1cnc(Br)nc1*OB(O)c1ccc(OCc2ccccc2)c(F)c1F*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****Fc1c(OCc2ccccc2)ccc(-c2cnc(Br)nc2)c1F,,-1.340483554379485,26.25
CCCCCCOc1ccc(-c2ncc(Br)cn2)cn1*CCCCCCCCc1ccc(B(O)O)c(F)c1F*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCCc1ccc(-c2cnc(-c3ccc(OCCCCCC)nc3)nc2)c(F)c1F,,0.8027906799167498,79.95
CCCCCCOc1ccc(-c2ncc(Br)cn2)cn1*CCCCCCCCCCc1ccc(B(O)O)c(F)c1F*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCCCCc1ccc(-c2cnc(-c3ccc(OCCCCCC)nc3)nc2)c(F)c1F,,-0.8276143940311309,39.1
CCCCCCCCOc1ccc(-c2ncc(Br)cn2)cn1*CCCCCCCCc1ccc(B(O)O)c(F)c1F*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCCOc1ccc(-c2ncc(-c3ccc(CCCCCCCC)c(F)c3F)cn2)cn1,,0.9464738688081172,83.55
CCOC(=O)c1cn(C2CC2)c2c(OC(F)F)c(Br)ccc2c1=O*CC1c2ccc(B(O)O)cc2CN1C(c1ccccc1)(c1ccccc1)c1ccccc1*Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1****CCOC(=O)c1cn(C2CC2)c2c(OC(F)F)c(-c3ccc4c(c3)CN(C(c3ccccc3)(c3ccccc3)c3ccccc3)C4C)ccc2c1=O,,-0.017400856671474278,59.4
CC(=O)c1cccc(Br)n1*OB(O)c1ccccc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CC(=O)c1cccc(-c2ccccc2)n1,,1.167985451682309,89.1
CCCCn1cnc(C(=O)OCC)c1Br*COCOc1cc(OC)ccc1B(O)O*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCn1cnc(C(=O)OCC)c1-c1ccc(OC)cc1OCOC,,-0.5781644133169509,45.35
CC(=O)c1c(C)oc(Br)c1C*OB(O)c1ccncc1*Cl[Pd]Cl*c1ccc(P(c2ccccc2)c2ccccc2)cc1***CC(=O)c1c(C)oc(-c2ccncc2)c1C,,-1.1509015690367081,31.0
COc1ccc(Br)c2ccc(C)nc12*OB(O)c1ccccc1*Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1*c1ccc(P(c2ccccc2)c2ccccc2)cc1***COc1ccc(-c2ccccc2)c2ccc(C)nc12,,-0.23292564000852575,54.0
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1I*OB(O)c1cccc(Cl)c1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2-c2cccc(Cl)c2)c(N)c1I,,-1.526074340030835,21.6
OCc1cncc(Br)c1*OB(O)c1ccc(F)cc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****OCc1cncc(-c2ccc(F)cc2)c1,,0.9724166668023922,84.2
CCCCCCCn1cc(I)cn1*COC(=O)c1ccc(B(O)O)cc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****CCCCCCCn1cc(-c2ccc(C(=O)OC)cc2)cn1,,-1.5021271418822737,22.2
Brc1cnc2c(c1)CC1(CN3CCC1CC3)O2*OB(O)c1ccccc1*c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1****c1ccc(-c2cnc3c(c2)CC2(CN4CCC2CC4)O3)cc1,,0.33582031601980467,68.25
